States, Wall clock time, User time, System time, Memory (kbytes)
302, 6.24, 15.16, 1.33
322, 6.71, 16.43, 1.35
342, 7.31, 17.67, 1.50
362, 8.00, 19.89, 1.52
382, 8.67, 21.42, 1.63
402, 9.38, 23.48, 1.61
422, 10.27, 25.17, 1.82
442, 11.19, 28.22, 1.81
462, 11.82, 29.66, 1.85
482, 12.69, 31.95, 1.90
502, 13.87, 35.13, 2.03
522, 14.92, 38.10, 2.11
542, 15.91, 40.47, 2.19
562, 17.21, 44.10, 2.27
582, 18.44, 47.27, 2.40
602, 19.63, 50.57, 2.48
622, 21.09, 54.51, 2.59
642, 22.63, 58.19, 2.71
662, 24.46, 61.84, 2.82
682, 26.81, 66.42, 2.90
702, 27.41, 70.59, 3.02
722, 28.75, 75.13, 3.12
742, 30.94, 80.44, 3.26
762, 37.19, 92.27, 3.74
782, 39.98, 95.73, 3.95
802, 40.94, 102.56, 3.90
822, 38.75, 102.49, 3.70
842, 43.55, 110.91, 4.03
862, 43.62, 114.93, 4.02
882, 48.93, 125.45, 4.43
2, 8.81, 13.03, 0.95
22, 1.79, 4.57, 0.51
42, 1.86, 4.91, 0.52
62, 2.06, 5.36, 0.58
82, 2.20, 5.58, 0.60
102, 2.38, 5.85, 0.65
122, 2.71, 6.72, 0.73
142, 2.94, 7.23, 0.77
162, 3.24, 7.70, 0.90
182, 3.57, 8.46, 0.94
202, 3.97, 9.41, 1.03
222, 4.23, 9.97, 1.05
242, 4.80, 11.56, 1.14
262, 5.29, 12.86, 1.18
282, 5.74, 14.10, 1.22
302, 6.22, 15.26, 1.29
322, 6.69, 16.45, 1.33
342, 7.30, 17.97, 1.40
362, 8.06, 19.83, 1.54
382, 8.63, 21.52, 1.53
402, 9.24, 23.12, 1.61
422, 10.11, 25.31, 1.67
442, 11.06, 27.92, 1.77
462, 11.94, 30.29, 1.87
482, 12.64, 31.75, 1.93
502, 14.22, 35.02, 2.22
522, 15.42, 37.97, 2.26
542, 15.95, 40.45, 2.15
562, 17.64, 43.59, 2.42
582, 19.14, 47.38, 2.41
602, 19.64, 50.17, 2.49
622, 22.73, 54.72, 2.79
642, 22.48, 58.11, 2.71
662, 23.99, 62.22, 2.81
682, 25.60, 66.27, 3.00
702, 35.94, 77.33, 3.59
722, 32.13, 78.04, 3.32
742, 30.64, 80.60, 3.28
762, 33.49, 86.63, 3.38
782, 42.27, 96.89, 4.96
802, 41.99, 101.75, 4.79
822, 44.02, 108.46, 4.21
842, 43.27, 112.72, 4.20
862, 43.67, 116.20, 4.04
882, 48.56, 125.10, 4.44
2, 3.56, 7.73, 0.68
22, 1.73, 4.60, 0.49
42, 1.88, 4.96, 0.53
62, 2.06, 5.29, 0.57
82, 2.29, 5.82, 0.65
102, 2.47, 6.14, 0.70
122, 2.67, 6.60, 0.71
142, 3.02, 7.25, 0.83
162, 3.40, 8.08, 0.98
182, 3.53, 8.39, 0.96
202, 3.85, 9.04, 1.01
222, 4.30, 10.13, 1.08
242, 4.83, 11.78, 1.13
262, 5.24, 12.82, 1.16
282, 5.75, 14.07, 1.25
302, 6.17, 15.18, 1.27
322, 6.71, 16.43, 1.35
342, 7.34, 18.05, 1.41
362, 8.09, 19.90, 1.49
382, 8.62, 21.44, 1.50
402, 9.34, 23.28, 1.61
422, 10.10, 25.41, 1.69
442, 11.02, 27.83, 1.79
462, 11.92, 30.12, 1.84
482, 12.70, 31.83, 1.94
502, 13.76, 34.80, 2.00
522, 14.97, 38.04, 2.09
542, 15.84, 40.20, 2.20
562, 17.31, 44.33, 2.31
582, 18.57, 47.65, 2.42
602, 19.73, 50.58, 2.52
622, 21.09, 54.66, 2.60
642, 22.74, 57.91, 2.72
662, 23.94, 62.13, 2.81
682, 25.69, 67.05, 2.92
702, 27.15, 70.50, 3.08
722, 31.29, 75.03, 3.15
742, 34.72, 86.20, 3.69
762, 36.24, 89.56, 3.56
782, 35.49, 91.18, 3.55
802, 40.88, 102.43, 3.85
822, 38.98, 101.59, 3.93
842, 43.50, 111.42, 4.17
862, 45.17, 115.12, 4.03
882, 50.89, 127.80, 4.59
